c1, c2, result
89, 67, 61
89, 67, 62
89, 67, 63
89, 67, 64
89, 67, 65
89, 67, 66
89, 68, 1
89, 68, 6
89, 68, 11
89, 68, 12
89, 68, 16
89, 68, 17
89, 68, 22
89, 68, 27
89, 68, 32
89, 68, 37
89, 68, 38
89, 68, 42
89, 68, 43
89, 68, 48
89, 68, 53
89, 68, 58
89, 68, 59
89, 68, 63
89, 68, 64
89, 69, 2
89, 69, 4
89, 69, 11
89, 69, 13
89, 69, 15
89, 69, 22
89, 69, 24
89, 69, 31
89, 69, 33
89, 69, 35
89, 69, 40
89, 69, 42
89, 69, 44
89, 69, 51
89, 69, 53
89, 69, 55
89, 69, 60
89, 69, 62
89, 69, 64
89, 70, 5
89, 70, 6
89, 70, 11
89, 70, 12
89, 70, 18
89, 70, 24
89, 70, 25
89, 70, 30
89, 70, 31
89, 70, 37
89, 70, 38
89, 70, 43
89, 70, 44
89, 70, 50
89, 70, 56
89, 70, 57
89, 70, 62
89, 70, 63
89, 70, 69
89, 71, 1
89, 71, 2
89, 71, 3
89, 71, 4
89, 71, 5
89, 71, 19
89, 71, 20
89, 71, 21
89, 71, 22
89, 71, 36
89, 71, 37
89, 71, 38
89, 71, 39
89, 71, 40
89, 71, 54
89, 71, 55
89, 71, 56
89, 71, 57
89, 71, 58
89, 72, 1
89, 72, 5
89, 72, 9
89, 72, 13
89, 72, 18
89, 72, 22
89, 72, 26
89, 72, 30
89, 72, 34
89, 72, 35
89, 72, 39
89, 72, 43
89, 72, 47
89, 72, 51
89, 72, 52
89, 72, 56
89, 72, 60
89, 72, 64
89, 72, 68
89, 73, 5
89, 73, 7
89, 73, 12
89, 73, 14
89, 73, 21
89, 73, 23
89, 73, 28
89, 73, 30
89, 73, 32
89, 73, 37
89, 73, 39
89, 73, 46
89, 73, 48
89, 73, 53
89, 73, 55
89, 73, 62
89, 73, 64
89, 73, 69
89, 73, 71
89, 74, 1
89, 74, 2
89, 74, 3
89, 74, 4
89, 74, 16
89, 74, 17
89, 74, 18
89, 74, 30
89, 74, 31
89, 74, 32
89, 74, 33
89, 74, 45
89, 74, 46
89, 74, 47
89, 74, 48
89, 74, 60
89, 74, 61
89, 74, 62
89, 74, 63
89, 75, 4
89, 75, 9
89, 75, 13
89, 75, 18
89, 75, 23
89, 75, 27
89, 75, 28
89, 75, 32
89, 75, 37
89, 75, 41
89, 75, 42
89, 75, 46
89, 75, 51
89, 75, 55
89, 75, 56
89, 75, 60
89, 75, 65
89, 75, 70
89, 75, 74
89, 76, 2
89, 76, 4
89, 76, 6
89, 76, 15
89, 76, 17
89, 76, 19
89, 76, 26
89, 76, 28
89, 76, 30
89, 76, 32
89, 76, 39
89, 76, 41
89, 76, 43
89, 76, 52
89, 76, 54
89, 76, 56
89, 76, 65
89, 76, 67
89, 76, 69
89, 77, 2
89, 77, 7
89, 77, 9
89, 77, 14
89, 77, 19
89, 77, 24
89, 77, 26
89, 77, 31
89, 77, 36
89, 77, 38
89, 77, 43
89, 77, 48
89, 77, 50
89, 77, 55
89, 77, 60
89, 77, 62
89, 77, 67
89, 77, 72
89, 77, 74
89, 78, 9
89, 78, 10
89, 78, 20
89, 78, 21
89, 78, 22
89, 78, 31
89, 78, 32
89, 78, 33
89, 78, 42
89, 78, 43
89, 78, 44
89, 78, 53
89, 78, 54
89, 78, 55
89, 78, 64
89, 78, 65
89, 78, 66
89, 78, 76
89, 78, 77
89, 79, 1
89, 79, 2
89, 79, 11
89, 79, 12
89, 79, 20
89, 79, 21
89, 79, 22
89, 79, 30
89, 79, 31
89, 79, 32
89, 79, 40
89, 79, 41
89, 79, 42
89, 79, 50
89, 79, 51
89, 79, 60
89, 79, 61
89, 79, 70
89, 79, 71
89, 80, 1
89, 80, 2
89, 80, 10
89, 80, 11
89, 80, 18
89, 80, 19
89, 80, 20
89, 80, 27
89, 80, 28
89, 80, 36
89, 80, 37
89, 80, 45
89, 80, 46
89, 80, 54
89, 80, 55
89, 80, 63
89, 80, 64
89, 80, 72
89, 80, 73
89, 81, 7
89, 81, 15
89, 81, 16
89, 81, 23
89, 81, 24
89, 81, 31
89, 81, 32
89, 81, 39
89, 81, 40
89, 81, 47
89, 81, 48
89, 81, 55
89, 81, 56
89, 81, 63
89, 81, 64
89, 81, 71
89, 81, 72
89, 81, 79
89, 81, 80
89, 82, 2
89, 82, 9
89, 82, 14
89, 82, 16
89, 82, 21
89, 82, 23
89, 82, 28
89, 82, 30
89, 82, 35
89, 82, 37
89, 82, 42
89, 82, 44
89, 82, 49
89, 82, 51
89, 82, 56
89, 82, 58
89, 82, 63
89, 82, 70
89, 82, 77
89, 83, 1
89, 83, 7
89, 83, 12
89, 83, 13
89, 83, 18
89, 83, 19
89, 83, 24
89, 83, 25
89, 83, 30
89, 83, 31
89, 83, 36
89, 83, 37
89, 83, 42
89, 83, 48
89, 83, 54
89, 83, 60
89, 83, 66
89, 83, 72
89, 83, 78
89, 84, 1
89, 84, 6
89, 84, 10
89, 84, 11
89, 84, 15
89, 84, 16
89, 84, 20
89, 84, 25
89, 84, 30
89, 84, 35
89, 84, 40
89, 84, 45
89, 84, 50
89, 84, 55
89, 84, 60
89, 84, 65
89, 84, 70
89, 84, 75
89, 84, 80
89, 85, 8
89, 85, 12
89, 85, 16
89, 85, 20
89, 85, 24
89, 85, 28
89, 85, 32
89, 85, 36
89, 85, 40
89, 85, 44
89, 85, 48
89, 85, 52
89, 85, 56
89, 85, 60
89, 85, 64
89, 85, 68
89, 85, 72
89, 85, 76
89, 85, 80
89, 86, 6
89, 86, 9
89, 86, 12
89, 86, 15
89, 86, 18
89, 86, 21
89, 86, 24
89, 86, 27
89, 86, 30
89, 86, 33
89, 86, 36
89, 86, 39
89, 86, 42
89, 86, 45
89, 86, 48
89, 86, 51
89, 86, 54
89, 86, 57
89, 86, 60
89, 87, 4
89, 87, 6
89, 87, 8
89, 87, 10
89, 87, 12
89, 87, 14
89, 87, 16
89, 87, 18
89, 87, 20
89, 87, 22
89, 87, 24
89, 87, 26
89, 87, 28
89, 87, 30
89, 87, 32
89, 87, 34
89, 87, 36
89, 87, 38
89, 87, 40
89, 88, 2
89, 88, 3
89, 88, 4
89, 88, 5
89, 88, 6
89, 88, 7
89, 88, 8
89, 88, 9
89, 88, 10
89, 88, 11
89, 88, 12
89, 88, 13
89, 88, 14
89, 88, 15
89, 88, 16
89, 88, 17
89, 88, 18
89, 88, 19
89, 88, 20
89, 90, 70
89, 90, 71
89, 90, 72
89, 90, 73
89, 90, 74
89, 90, 75
89, 90, 76
89, 90, 77
89, 90, 78
89, 90, 79
89, 90, 80
89, 90, 81
89, 90, 82
89, 90, 83
89, 90, 84
89, 90, 85
89, 90, 86
89, 90, 87
89, 90, 88
89, 91, 51
89, 91, 53
89, 91, 55
89, 91, 57
89, 91, 59
89, 91, 61
89, 91, 63
89, 91, 65
89, 91, 67
89, 91, 69
89, 91, 71
89, 91, 73
89, 91, 75
89, 91, 77
89, 91, 79
89, 91, 81
89, 91, 83
89, 91, 85
89, 91, 87
89, 92, 32
89, 92, 35
89, 92, 38
89, 92, 41
89, 92, 44
89, 92, 47
89, 92, 50
89, 92, 53
89, 92, 56
89, 92, 59
89, 92, 62
89, 92, 65
89, 92, 68
89, 92, 71
89, 92, 74
89, 92, 77
89, 92, 80
89, 92, 83
89, 92, 86
89, 93, 13
89, 93, 17
89, 93, 21
89, 93, 25
89, 93, 29
89, 93, 33
89, 93, 37
89, 93, 41
89, 93, 45
89, 93, 49
89, 93, 53
89, 93, 57
89, 93, 61
89, 93, 65
89, 93, 69
89, 93, 73
89, 93, 77
89, 93, 81
89, 93, 85
89, 94, 4
89, 94, 9
89, 94, 14
89, 94, 19
89, 94, 24
89, 94, 29
89, 94, 34
89, 94, 39
89, 94, 44
89, 94, 49
89, 94, 54
89, 94, 59
89, 94, 64
89, 94, 69
89, 94, 74
89, 94, 79
89, 94, 84
89, 94, 88
89, 94, 93
89, 95, 5
89, 95, 11
89, 95, 17
89, 95, 23
89, 95, 29
89, 95, 35
89, 95, 41
89, 95, 47
89, 95, 53
89, 95, 59
89, 95, 65
89, 95, 70
89, 95, 71
89, 95, 76
89, 95, 77
89, 95, 82
89, 95, 83
89, 95, 88
89, 95, 94
89, 96, 5
89, 96, 12
89, 96, 19
89, 96, 26
89, 96, 33
89, 96, 40
89, 96, 47
89, 96, 52
89, 96, 54
89, 96, 59
89, 96, 61
89, 96, 66
89, 96, 68
89, 96, 73
89, 96, 75
89, 96, 80
89, 96, 82
89, 96, 87
89, 96, 94
89, 97, 1
89, 97, 9
89, 97, 17
89, 97, 25
89, 97, 33
89, 97, 34
89, 97, 41
89, 97, 42
89, 97, 49
89, 97, 50
89, 97, 57
89, 97, 58
89, 97, 65
89, 97, 66
89, 97, 73
89, 97, 74
89, 97, 81
89, 97, 82
89, 97, 90
89, 98, 8
89, 98, 16
89, 98, 17
89, 98, 25
89, 98, 26
89, 98, 34
89, 98, 35
89, 98, 43
89, 98, 44
89, 98, 52
89, 98, 53
89, 98, 61
89, 98, 62
89, 98, 70
89, 98, 71
89, 98, 79
89, 98, 80
89, 98, 88
89, 98, 97
89, 99, 8
89, 99, 9
89, 99, 18
89, 99, 19
89, 99, 28
89, 99, 29
89, 99, 38
89, 99, 39
89, 99, 48
89, 99, 49
89, 99, 58
89, 99, 59
89, 99, 68
89, 99, 69
89, 99, 78
89, 99, 79
89, 99, 88
89, 99, 97
89, 99, 98
89, 100, 1
89, 100, 2
89, 100, 12
89, 100, 13
89, 100, 23
89, 100, 24
89, 100, 34
89, 100, 35
89, 100, 45
89, 100, 46
89, 100, 56
89, 100, 57
89, 100, 67
89, 100, 68
89, 100, 78
89, 100, 79
89, 100, 80
89, 100, 90
89, 100, 91
90, 1, 0
90, 7, 0
90, 7, 1
90, 7, 2
90, 7, 3
90, 7, 4
90, 7, 5
90, 7, 6
90, 11, 0
90, 11, 1
90, 11, 2
90, 11, 3
90, 11, 4
90, 11, 5
90, 11, 6
90, 11, 7
90, 11, 8
90, 11, 9
90, 11, 10
90, 13, 0
90, 13, 1
90, 13, 2
90, 13, 3
90, 13, 4
90, 13, 5
90, 13, 6
90, 13, 7
90, 13, 8
90, 13, 9
90, 13, 10
90, 13, 11
90, 13, 12
90, 17, 0
90, 17, 1
90, 17, 2
90, 17, 3
90, 17, 4
90, 17, 5
90, 17, 6
90, 17, 7
90, 17, 8
90, 17, 9
90, 17, 10
90, 17, 11
90, 17, 12
90, 17, 13
90, 17, 14
90, 17, 15
90, 17, 16
90, 19, 0
90, 19, 1
90, 19, 2
90, 19, 3
90, 19, 4
90, 19, 5
90, 19, 6
90, 19, 7
90, 19, 8
90, 19, 9
90, 19, 10
90, 19, 11
90, 19, 12
90, 19, 13
90, 19, 14
90, 19, 15
90, 19, 16
90, 19, 17
90, 19, 18
90, 23, 1
90, 23, 3
90, 23, 5
90, 23, 6
90, 23, 7
90, 23, 8
90, 23, 9
90, 23, 10
90, 23, 11
90, 23, 12
90, 23, 13
90, 23, 14
90, 23, 15
90, 23, 16
90, 23, 17
90, 23, 18
90, 23, 19
90, 23, 20
90, 23, 22
90, 29, 1
90, 29, 2
90, 29, 4
90, 29, 6
90, 29, 7
90, 29, 9
90, 29, 10
90, 29, 12
90, 29, 13
90, 29, 15
90, 29, 16
90, 29, 18
90, 29, 19
90, 29, 21
90, 29, 22
90, 29, 24
90, 29, 25
90, 29, 27
90, 29, 28
90, 31, 1
90, 31, 2
90, 31, 4
90, 31, 5
90, 31, 7
90, 31, 8
90, 31, 10
90, 31, 11
90, 31, 13
90, 31, 14
90, 31, 16
90, 31, 17
90, 31, 19
90, 31, 20
90, 31, 22
90, 31, 23
90, 31, 25
90, 31, 26
90, 31, 29
90, 37, 1
90, 37, 2
90, 37, 6
90, 37, 7
90, 37, 8
90, 37, 11
90, 37, 12
90, 37, 13
90, 37, 17
90, 37, 18
90, 37, 22
90, 37, 23
90, 37, 24
90, 37, 27
90, 37, 28
90, 37, 29
90, 37, 32
90, 37, 33
90, 37, 34
90, 41, 5
90, 41, 6
90, 41, 7
90, 41, 13
90, 41, 14
90, 41, 15
90, 41, 16
90, 41, 21
90, 41, 22
90, 41, 23
90, 41, 24
90, 41, 29
90, 41, 30
90, 41, 31
90, 41, 32
90, 41, 37
90, 41, 38
90, 41, 39
90, 41, 40
90, 43, 1
90, 43, 5
90, 43, 8
90, 43, 9
90, 43, 12
90, 43, 13
90, 43, 16
90, 43, 17
90, 43, 20
90, 43, 21
90, 43, 24
90, 43, 25
90, 43, 28
90, 43, 29
90, 43, 32
90, 43, 33
90, 43, 36
90, 43, 37
90, 43, 40
90, 47, 3
90, 47, 7
90, 47, 11
90, 47, 14
90, 47, 15
90, 47, 18
90, 47, 19
90, 47, 22
90, 47, 23
90, 47, 26
90, 47, 27
90, 47, 30
90, 47, 31
90, 47, 34
90, 47, 35
90, 47, 38
90, 47, 39
90, 47, 42
90, 47, 46
90, 49, 1
90, 49, 2
90, 49, 3
90, 49, 9
90, 49, 10
90, 49, 11
90, 49, 17
90, 49, 18
90, 49, 19
90, 49, 25
90, 49, 26
90, 49, 27
90, 49, 33
90, 49, 34
90, 49, 35
90, 49, 36
90, 49, 42
90, 49, 43
90, 49, 44
90, 53, 4
90, 53, 5
90, 53, 9
90, 53, 10
90, 53, 14
90, 53, 15
90, 53, 20
90, 53, 21
90, 53, 25
90, 53, 26
90, 53, 30
90, 53, 31
90, 53, 36
90, 53, 41
90, 53, 42
90, 53, 46
90, 53, 47
90, 53, 51
90, 53, 52
90, 59, 3
90, 59, 6
90, 59, 9
90, 59, 12
90, 59, 15
90, 59, 18
90, 59, 21
90, 59, 24
90, 59, 27
90, 59, 30
90, 59, 34
90, 59, 37
90, 59, 40
90, 59, 43
90, 59, 46
90, 59, 49
90, 59, 52
90, 59, 55
90, 59, 58
90, 61, 2
90, 61, 5
90, 61, 8
90, 61, 11
90, 61, 14
90, 61, 17
90, 61, 20
90, 61, 23
90, 61, 26
90, 61, 31
90, 61, 34
90, 61, 37
90, 61, 40
90, 61, 43
90, 61, 46
90, 61, 49
90, 61, 52
90, 61, 55
90, 61, 58
90, 67, 2
90, 67, 4
90, 67, 6
90, 67, 8
90, 67, 10
90, 67, 12
90, 67, 25
90, 67, 27
90, 67, 29
90, 67, 31
90, 67, 33
90, 67, 35
90, 67, 46
90, 67, 48
90, 67, 50
90, 67, 52
90, 67, 54
90, 67, 56
90, 67, 58
90, 71, 1
90, 71, 5
90, 71, 6
90, 71, 10
90, 71, 15
90, 71, 20
90, 71, 24
90, 71, 25
90, 71, 29
90, 71, 34
90, 71, 38
90, 71, 39
90, 71, 43
90, 71, 48
90, 71, 53
90, 71, 57
90, 71, 58
90, 71, 62
90, 71, 67
90, 73, 2
90, 73, 7
90, 73, 12
90, 73, 14
90, 73, 19
90, 73, 24
90, 73, 29
90, 73, 31
90, 73, 34
90, 73, 36
90, 73, 41
90, 73, 46
90, 73, 48
90, 73, 51
90, 73, 53
90, 73, 58
90, 73, 63
90, 73, 68
90, 73, 70
90, 77, 1
90, 77, 2
90, 77, 3
90, 77, 14
90, 77, 15
90, 77, 16
90, 77, 26
90, 77, 27
90, 77, 28
90, 77, 29
90, 77, 39
90, 77, 40
90, 77, 41
90, 77, 52
90, 77, 53
90, 77, 54
90, 77, 65
90, 77, 66
90, 77, 67
90, 79, 7
90, 79, 9
90, 79, 18
90, 79, 20
90, 79, 22
90, 79, 29
90, 79, 31
90, 79, 33
90, 79, 40
90, 79, 42
90, 79, 44
90, 79, 51
90, 79, 53
90, 79, 55
90, 79, 62
90, 79, 64
90, 79, 66
90, 79, 75
90, 79, 77
90, 83, 1
90, 83, 8
90, 83, 14
90, 83, 15
90, 83, 21
90, 83, 22
90, 83, 28
90, 83, 29
90, 83, 35
90, 83, 36
90, 83, 42
90, 83, 43
90, 83, 49
90, 83, 50
90, 83, 56
90, 83, 57
90, 83, 63
90, 83, 70
90, 83, 77
90, 89, 2
90, 89, 3
90, 89, 4
90, 89, 5
90, 89, 6
90, 89, 7
90, 89, 8
90, 89, 9
90, 89, 10
90, 89, 11
90, 89, 12
90, 89, 13
90, 89, 14
90, 89, 15
90, 89, 16
90, 89, 17
90, 89, 18
90, 89, 19
90, 89, 20
90, 91, 71
90, 91, 72
90, 91, 73
90, 91, 74
90, 91, 75
90, 91, 76
90, 91, 77
90, 91, 78
90, 91, 79
90, 91, 80
90, 91, 81
90, 91, 82
90, 91, 83
90, 91, 84
90, 91, 85
90, 91, 86
90, 91, 87
90, 91, 88
90, 91, 89
90, 97, 6
90, 97, 13
90, 97, 20
90, 97, 27
90, 97, 34
90, 97, 41
90, 97, 48
90, 97, 54
90, 97, 55
90, 97, 61
90, 97, 62
90, 97, 68
90, 97, 69
90, 97, 75
90, 97, 76
90, 97, 82
90, 97, 83
90, 97, 89
90, 97, 96
91, 1, 0
91, 2, 0
91, 2, 1
91, 3, 0
91, 3, 1
91, 3, 2
91, 4, 0
91, 4, 1
91, 4, 2
91, 4, 3
91, 5, 0
91, 5, 1
91, 5, 2
91, 5, 3
91, 5, 4
91, 6, 0
91, 6, 1
91, 6, 2
91, 6, 3
91, 6, 4
91, 6, 5
91, 8, 0
91, 8, 1
91, 8, 2
91, 8, 3
91, 8, 4
91, 8, 5
91, 8, 6
91, 8, 7
91, 9, 0
91, 9, 1
91, 9, 2
91, 9, 3
91, 9, 4
91, 9, 5
91, 9, 6
91, 9, 7
91, 9, 8
91, 10, 0
91, 10, 1
91, 10, 2
91, 10, 3
91, 10, 4
91, 10, 5
91, 10, 6
91, 10, 7
91, 10, 8
91, 10, 9
91, 11, 0
91, 11, 1
91, 11, 2
91, 11, 3
91, 11, 4
91, 11, 5
91, 11, 6
91, 11, 7
91, 11, 8
91, 11, 9
91, 11, 10
91, 12, 0
91, 12, 1
91, 12, 2
91, 12, 3
91, 12, 4
91, 12, 5
91, 12, 6
91, 12, 7
91, 12, 8
91, 12, 9
91, 12, 10
91, 12, 11
91, 15, 0
91, 15, 1
91, 15, 2
91, 15, 3
91, 15, 4
91, 15, 5
91, 15, 6
91, 15, 7
91, 15, 8
91, 15, 9
91, 15, 10
91, 15, 11
91, 15, 12
91, 15, 13
91, 15, 14
91, 16, 0
91, 16, 1
91, 16, 2
91, 16, 3
91, 16, 4
91, 16, 5
91, 16, 6
91, 16, 7
91, 16, 8
91, 16, 9
91, 16, 10
91, 16, 11
91, 16, 12
91, 16, 13
91, 16, 14
91, 16, 15
91, 17, 0
91, 17, 1
91, 17, 2
91, 17, 3
91, 17, 4
91, 17, 5
91, 17, 6
91, 17, 7
91, 17, 8
91, 17, 9
91, 17, 10
91, 17, 11
91, 17, 12
91, 17, 13
91, 17, 14
91, 17, 15
91, 17, 16
91, 18, 0
91, 18, 1
91, 18, 2
91, 18, 3
91, 18, 4
91, 18, 5
91, 18, 6
91, 18, 7
91, 18, 8
91, 18, 9
91, 18, 10
91, 18, 11
91, 18, 12
91, 18, 13
91, 18, 14
91, 18, 15
91, 18, 16
91, 18, 17
91, 19, 0
91, 19, 1
91, 19, 2
91, 19, 3
91, 19, 4
91, 19, 5
91, 19, 6
91, 19, 7
91, 19, 8
91, 19, 9
91, 19, 10
91, 19, 11
91, 19, 12
91, 19, 13
91, 19, 14
91, 19, 15
91, 19, 16
91, 19, 17
91, 19, 18
91, 20, 0
91, 20, 1
91, 20, 2
91, 20, 3
91, 20, 4
91, 20, 5
91, 20, 6
91, 20, 7
91, 20, 8
91, 20, 9
91, 20, 10
91, 20, 12
91, 20, 13
91, 20, 14
91, 20, 15
91, 20, 16
91, 20, 17
91, 20, 18
91, 20, 19
91, 22, 1
91, 22, 2
91, 22, 4
91, 22, 5
91, 22, 6
91, 22, 7
91, 22, 8
91, 22, 9
91, 22, 10
91, 22, 11
91, 22, 12
91, 22, 13
91, 22, 14
91, 22, 15
91, 22, 16
91, 22, 17
91, 22, 18
91, 22, 20
91, 22, 21
91, 23, 3
91, 23, 4
91, 23, 5
91, 23, 6
91, 23, 7
91, 23, 8
91, 23, 9
91, 23, 10
91, 23, 11
91, 23, 12
91, 23, 13
91, 23, 14
91, 23, 15
91, 23, 16
91, 23, 17
91, 23, 18
91, 23, 19
91, 23, 20
91, 23, 21
91, 24, 1
91, 24, 2
91, 24, 3
91, 24, 4
91, 24, 6
91, 24, 7
91, 24, 8
91, 24, 9
91, 24, 11
91, 24, 12
91, 24, 13
91, 24, 14
91, 24, 16
91, 24, 17
91, 24, 18
91, 24, 20
91, 24, 21
91, 24, 22
91, 24, 23
91, 25, 1
91, 25, 3
91, 25, 4
91, 25, 5
91, 25, 6
91, 25, 7
91, 25, 8
91, 25, 10
91, 25, 12
91, 25, 13
91, 25, 14
91, 25, 15
91, 25, 17
91, 25, 19
91, 25, 20
91, 25, 21
91, 25, 22
91, 25, 23
91, 25, 24
91, 27, 1
91, 27, 2
91, 27, 3
91, 27, 5
91, 27, 6
91, 27, 8
91, 27, 9
91, 27, 11
91, 27, 12
91, 27, 13
91, 27, 15
91, 27, 16
91, 27, 18
91, 27, 19
91, 27, 20
91, 27, 22
91, 27, 23
91, 27, 25
91, 27, 26
91, 29, 2
91, 29, 3
91, 29, 6
91, 29, 7
91, 29, 8
91, 29, 10
91, 29, 11
91, 29, 12
91, 29, 14
91, 29, 15
91, 29, 16
91, 29, 18
91, 29, 19
91, 29, 20
91, 29, 22
91, 29, 23
91, 29, 24
91, 29, 27
91, 29, 28
91, 30, 2
91, 30, 3
91, 30, 4
91, 30, 5
91, 30, 6
91, 30, 7
91, 30, 8
91, 30, 9
91, 30, 10
91, 30, 11
91, 30, 12
91, 30, 13
91, 30, 14
91, 30, 15
91, 30, 16
91, 30, 17
91, 30, 18
91, 30, 19
91, 30, 20
91, 31, 1
91, 31, 3
91, 31, 5
91, 31, 7
91, 31, 9
91, 31, 11
91, 31, 13
91, 31, 15
91, 31, 17
91, 31, 19
91, 31, 21
91, 31, 22
91, 31, 23
91, 31, 24
91, 31, 25
91, 31, 26
91, 31, 27
91, 31, 28
91, 31, 30
91, 32, 1
91, 32, 2
91, 32, 4
91, 32, 6
91, 32, 7
91, 32, 9
91, 32, 11
91, 32, 12
91, 32, 14
91, 32, 16
91, 32, 17
91, 32, 19
91, 32, 21
91, 32, 22
91, 32, 24
91, 32, 26
91, 32, 28
91, 32, 29
91, 32, 31
91, 33, 1
91, 33, 2
91, 33, 3
91, 33, 4
91, 33, 5
91, 33, 9
91, 33, 10
91, 33, 11
91, 33, 12
91, 33, 13
91, 33, 17
91, 33, 18
91, 33, 19
91, 33, 20
91, 33, 21
91, 33, 26
91, 33, 27
91, 33, 28
91, 33, 29
91, 34, 1
91, 34, 2
91, 34, 3
91, 34, 4
91, 34, 5
91, 34, 6
91, 34, 12
91, 34, 13
91, 34, 14
91, 34, 15
91, 34, 16
91, 34, 17
91, 34, 18
91, 34, 24
91, 34, 25
91, 34, 26
91, 34, 27
91, 34, 28
91, 34, 29
91, 36, 1
91, 36, 2
91, 36, 4
91, 36, 6
91, 36, 8
91, 36, 10
91, 36, 12
91, 36, 14
91, 36, 16
